-17.33331489562988 176.6664886474609 3	0.052429	-6.26978e-07	95.64266	7.051589	   78.0711594    	34.13101959228516 62912.43108734734 -135 220.1550210316976 196.7716522216797
-11.66665458679199 139.6665191650391 3	0.05196372	-1.368393e-06	77.41428	13.55158	   80.7337265    	27.50675582885742 598167.8038612258 -116.565051177078 215.7223754882812 186.7322845458984
-6.666659832000732 136.6665191650391 4	0.00526195	-2.540267e-07	66.60473	6.489569	   80.0408630    	140.7602081298828 5458.038855968356 -105.2551187030578 227.7263793945312 225.5511779785156
14.66665172576904 262.6663818359375 6	0.01020839	2.3564e-07	81.50874	6.862243	   85.9677048    	11.95266437530518 71719.21949664271 180 217.457714787236 200.1181030273438
7.666658878326416 241.9997406005859 6	0.001031544	1.022806e-07	59.00255	5.205338	   78.3659286    	12.23501873016357 119809.4798261534 180 219.2765759554776 194.094482421875
8.666657447814941 236.3330841064453 6	0.01515624	4.419579e-07	83.708	8.708884	   74.7319565    	27.56388473510742 243096.3945049136 116.565051177078 225.5698782638464 210.8267669677734
9.666656494140625 261.6663818359375 7	0.02621103	7.453121e-07	77.03584	8.791711	   75.2797852    	78.27808380126953 159728.612554724 38.65980825409009 220.9795821884931 197.4409484863281
28.33330345153809 298.6663513183594 7	0.004013372	3.866597e-07	57.63067	8.695624	   74.4868698    	16.47065353393555 84732.2679109427 -45 216.1715427943638 204.1338653564453
21.99997711181641 146.9998474121094 7	0.0008461637	2.379634e-07	55.02578	14.21291	   70.3228073    	77.07020568847656 124803.3763495596 -128.6598082540901 220.8934615777463 200.1181030273438
11.99998760223389 238.6664123535156 7	0.002133559	1.589744e-07	64.66252	6.427412	   76.9424667    	12.3549747467041 65854.10760435996 90 217.0552794787349 199.4488220214844
20.66664505004883 145.9998474121094 7	0.01679582	5.954083e-07	69.1931	8.806429	   80.8852081    	0 8991.889727517148 0 226.2204742431641 224.8818969726562
11.99998760223389 255.6663970947266 7	0.01938422	6.019953e-07	79.62753	10.2859	   77.1176682    	17.28808784484863 10753.50236448735 -45 226.9734306335449 224.2126007080078
11.3333215713501 252.6663970947266 8	0.01119509	4.387653e-07	87.53569	9.413043	   66.4515305    	50.87248992919922 196528.176700592 104.0362434679265 217.3775758090084 192.0866088867188
10.9999885559082 260.6663818359375 8	0.008731639	6.536489e-07	65.43224	11.90673	   72.6698456    	0 122648.9636426513 0 215.0263913332761 194.094482421875
15.33331775665283 257.9997253417969 8	0.0005357739	4.559478e-08	86.07075	10.40638	   78.6911774    	60.22153091430664 169494.31966048 143.130102354156 216.5732666254044 194.7637786865234
12.99998664855957 133.9998626708984 8	0.01846328	3.988887e-07	89.49829	10.95416	   84.7443085    	27.01764678955078 463734.0354007045 153.434948822922 216.8966864770015 182.0472412109375
13.66665267944336 255.3330688476562 8	0.003692591	4.347922e-07	64.08218	13.62586	   71.8166885    	26.98787879943848 152082.4158434734 153.434948822922 214.8072954144394 197.4409484863281
10.9999885559082 264.3330688476562 9	0.0142945	6.815571e-07	75.53529	9.864926	   68.0687866    	34.60639572143555 33715.74096927771 135 219.3401586914063 208.1496124267578
