-17.33331489562988 176.6664886474609 3	0.1832186	-1.519864e-06	98.64761	7.663389	   75.5298004    	34.13101959228516 62912.43108734734 -135 220.1550210316976 196.7716522216797
-11.66665458679199 139.6665191650391 3	0.1686573	-2.911004e-06	76.55502	13.61219	   83.0167007    	27.50675582885742 598167.8038612258 -116.565051177078 215.7223754882812 186.7322845458984
-6.666659832000732 136.6665191650391 4	0.03715109	-1.102585e-06	62.22589	6.801436	   79.8814011    	140.7602081298828 5458.038855968356 -105.2551187030578 227.7263793945312 225.5511779785156
14.66665172576904 262.6663818359375 6	0.04824864	6.334297e-07	85.24997	7.186862	   85.2087173    	11.95266437530518 71719.21949664271 180 217.457714787236 200.1181030273438
7.666658878326416 241.9997406005859 6	0.004122295	1.936051e-07	68.91795	5.542278	   78.5235748    	12.23501873016357 119809.4798261534 180 219.2765759554776 194.094482421875
8.666657447814941 236.3330841064453 6	0.03582971	7.413142e-07	87.05317	8.940942	   74.5242767    	27.56388473510742 243096.3945049136 116.565051177078 225.5698782638464 210.8267669677734
9.666656494140625 261.6663818359375 7	0.07230484	1.580087e-06	75.42368	9.267015	   75.3040924    	78.27808380126953 159728.612554724 38.65980825409009 220.9795821884931 197.4409484863281
28.33330345153809 298.6663513183594 7	0.009059268	7.669121e-07	54.61089	8.925157	   73.8142166    	16.47065353393555 84732.2679109427 -45 216.1715427943638 204.1338653564453
21.99997711181641 146.9998474121094 7	0.005614859	9.632141e-07	53.48394	14.65324	   68.3930817    	77.07020568847656 124803.3763495596 -128.6598082540901 220.8934615777463 200.1181030273438
11.99998760223389 238.6664123535156 7	0.007923033	3.989487e-07	63.52905	6.537633	   76.8982620    	12.3549747467041 65854.10760435996 90 217.0552794787349 199.4488220214844
20.66664505004883 145.9998474121094 7	0.04894828	1.307791e-06	67.6469	9.038371	   80.3927078    	0 8991.889727517148 0 226.2204742431641 224.8818969726562
11.99998760223389 255.6663970947266 7	0.0518656	1.11368e-06	82.54707	10.76894	   77.1297913    	17.28808784484863 10753.50236448735 -45 226.9734306335449 224.2126007080078
11.3333215713501 252.6663970947266 8	0.04013396	1.121487e-06	88.05584	10.12247	   64.7695618    	50.87248992919922 196528.176700592 104.0362434679265 217.3775758090084 192.0866088867188
10.9999885559082 260.6663818359375 8	0.02816073	1.424891e-06	68.14846	12.54613	   71.1733093    	0 122648.9636426513 0 215.0263913332761 194.094482421875
15.33331775665283 257.9997253417969 8	0.002902395	1.425122e-07	85.01743	10.23763	   78.7032471    	60.22153091430664 169494.31966048 143.130102354156 216.5732666254044 194.7637786865234
12.99998664855957 133.9998626708984 8	0.0774238	1.076769e-06	88.09195	10.93256	   84.4455795    	27.01764678955078 463734.0354007045 153.434948822922 216.8966864770015 182.0472412109375
13.66665267944336 255.3330688476562 8	0.01600961	9.585104e-07	71.94176	13.87902	   70.7554398    	26.98787879943848 152082.4158434734 153.434948822922 214.8072954144394 197.4409484863281
16.66664886474609 264.6663818359375 9	0.0001643854	5.225477e-08	50.53722	8.666729	   79.5658875    	12.35500621795654 28963.54746605671 -90 211.9523988203569 192.7559051513672
10.9999885559082 264.3330688476562 9	0.04087016	1.347416e-06	78.03197	10.1085	   67.0553131    	34.60639572143555 33715.74096927771 135 219.3401586914063 208.1496124267578
13.66665267944336 342.6663208007812 9	0.0718657	1.640828e-06	85.85046	12.49865	   71.8464737    	61.24248123168945 86708.92921511896 168.6900675259798 218.4875849797176 198.1102294921875
5.999993801116943 133.9998626708984 9	0.005327734	-3.43395e-07	79.55183	17.61567	   81.6216660    	39.03948211669922 494180.0775101285 108.434948822922 212.4870592401831 178.7007904052734
12.66665363311768 254.9997406005859 10	0.1781908	1.905411e-06	93.67606	13.78019	   85.8124619    	27.04669189453125 766187.8671192178 153.434948822922 215.6756248207359 186.06298828125
6.999992847442627 126.999870300293 10	0.09286315	2.192799e-06	71.36751	12.41721	   81.2338333    	192.0033874511719 8179.427576403309 50.19442890773481 217.8543294270833 206.8110198974609
9.666656494140625 201.6664581298828 10	0.07548665	1.641241e-06	78.92619	11.66697	   77.4609604    	12.17933177947998 507606.2849356325 180 217.4893451334635 190.0787353515625
12.99998664855957 247.6664123535156 10	0.04845886	1.983544e-06	62.56414	9.929656	   72.5235825    	24.1091194152832 432381.6523067383 180 217.490677116087 189.4094543457031
6.666659832000732 113.9998779296875 11	0.05517492	1.823773e-06	78.13509	17.19698	   77.8032150    	27.48461723327637 702581.7571161505 153.434948822922 216.0836339857972 184.7244110107422
7.999991416931152 114.3332138061523 12	0.1623732	2.878601e-06	94.96658	16.1326	   71.0994720    	0 473270.9340257099 0 212.1365065300602 175.3543243408203
-13.99998569488525 55.33327484130859 1	0.2460177	-3.433503e-06	99.50277	16.61214	   72.2336349    	24.7099494934082 704533.9213296061 -90 214.2668539238337 187.4015808105469
