-11.66665458679199 138.6665191650391 3	0.2865277	-2.669658e-06	91.79671	11.621	   81.3428116    	27.1574649810791 18840.41365282858 -153.434948822922 216.5635550362723 200.7873992919922
9.99998950958252 260.6663818359375 8	0.01738997	1.042257e-06	70.48753	13.08856	   69.6090698    	71.15496826171875 225926.5639447424 149.0362434679265 228.6331286401806 217.5196838378906
11.66665458679199 148.9998474121094 9	0.009971462	3.053531e-07	77.00901	7.4343	   81.0926132    	43.94704055786133 75290.41301020654 -146.3099324740202 216.6711205073765 197.4409484863281
8.333324432373047 112.999885559082 12	0.1159296	1.460959e-06	100.1189	12.20318	   75.8998871    	24.7099494934082 294672.2464031448 -90 217.1033067131922 191.4173278808594
-13.33331966400146 90.33323669433594 3	0.08556563	-1.556315e-06	87.19305	10.32458	   71.9423981    	49.68147277832031 716650.8244805742 -165.9637565320735 210.1537351465937 180.0393676757812
14.66665172576904 259.9997253417969 8	0.00923548	-4.050743e-07	69.48186	8.669843	   79.6176834    	0 139607.1284543723 0 217.5005635579427 197.4409484863281
13.66665267944336 250.9997406005859 8	0.009144168	5.631788e-07	76.08164	9.399672	   63.0535240    	49.55146408081055 10682.903413498 165.9637565320735 219.6112232208252 204.1338653564453
13.33331966400146 337.6663208007812 9	0.1273341	1.707399e-06	87.21158	7.463026	   70.8578033    	27.04757118225098 76217.19723012399 -153.434948822922 214.0792945727967 193.4252014160156
12.66665363311768 261.9997253417969 8	0.01725831	9.131059e-07	75.02821	13.27426	   70.0647430    	103.6295166015625 267738.9430307102 -135 219.7082691192627 192.7559051513672
12.99998664855957 254.6663970947266 9	0.04759603	2.040784e-06	85.66298	18.73793	   66.2527008    	36.11477661132812 85660.31450040698 180 221.8805377483368 204.8031463623047
-15.33331775665283 81.333251953125 1	0.2712171	-3.720172e-06	98.65318	17.06439	   73.1217575    	12.35494232177734 553448.9875490481 -90 215.0698880647358 181.3779602050781
-17.66664886474609 153.9998321533203 3	0.004622858	5.167483e-07	69.31511	15.7432	   69.5044327    	219.9994201660156 14398.89995370146 29.35775354279127 219.8926266756925 202.7952728271484
4.333328723907471 163.6664886474609 8	0.0003686937	-4.883762e-08	53.08111	4.810966	   87.9079895    	116.3941040039062 6849.369750925848 57.9946167919165 221.1338562011719 212.1653442382812
11.66665458679199 340.9996337890625 8	0.01717296	8.945738e-07	80.11566	15.53264	   70.3970947    	36.25479125976562 161301.6741709347 180 221.2621397654216 204.1338653564453
7.333325862884521 272.6663818359375 8	0.05233228	1.247815e-06	82.01373	9.997711	   71.7270737    	34.78960418701172 5448.206293215031 45 231.0728340148926 229.5669250488281
14.33331871032715 153.3331756591797 9	0.04748812	9.193585e-07	81.54884	9.055566	   78.7863007    	27.44875717163086 47929.10734049532 63.43494882292201 208.8746723598904 188.7401580810547
7.999991416931152 179.9998168945312 11	0.04096907	1.039251e-06	64.16311	6.801841	   82.4414749    	34.78889465332031 206701.845537558 -135 206.5204106381065 183.3858337402344
-13.99998569488525 80.99991607666016 1	0.01366559	-1.581929e-06	43.11422	8.937468	   74.6926880    	0 215896.1392649264 0 220.1018296229987 200.7873992919922
-17.33331489562988 82.99991607666016 3	0.0148472	-1.316398e-06	94.25294	19.57493	   51.8294868    	27.38936805725098 790566.4512784306 -63.43494882292201 217.1756060649309 194.094482421875
1.999997854232788 139.9998474121094 4	0.07422218	7.65063e-07	82.47786	6.165938	   88.8097382    	111.8759231567383 1492903.156462505 83.65980825409009 217.478546282567 188.7401580810547
29.66663551330566 298.3330078125 9	0.02240227	7.232209e-07	87.58678	13.04662	   73.0852203    	26.95550727844238 33466.82522674523 -63.43494882292201 216.9699118477958 199.4488220214844
8.666657447814941 256.9997253417969 9	0.04666204	8.352769e-07	92.83929	8.32997	   70.3369293    	62.33329391479492 58373.57429198137 -11.30993247402021 221.8622975903888 208.8188934326172
-8.666657447814941 178.9998168945312 2	0.1574043	-1.983148e-06	81.51263	9.379273	   80.9212875    	17.3611946105957 20364.03536037025 -45 221.0000030517578 203.4645690917969
-14.99998474121094 44.66661834716797 2	0.1307743	-1.81078e-06	98.32667	12.06198	   71.9561234    	12.35500621795654 265474.9920541986 90 214.2501978302002 186.06298828125
-12.33332061767578 114.6665496826172 2	0.07424503	-8.762877e-07	84.59175	8.889743	   89.7683334    	38.97327423095703 143617.0764343821 -108.434948822922 220.0029453741056 200.1181030273438
-11.99998760223389 212.9997711181641 3	0.03514633	5.25434e-07	86.84599	7.132163	   82.4569550    	27.49352264404297 651893.5596368522 -116.565051177078 212.7024409290204 190.0787353515625
7.666658878326416 61.66660308837891 6	0.01042313	5.463526e-07	78.96201	19.56885	   85.3366699    	66.42499542236328 772275.5359968795 111.8014094863518 215.1547783865056 192.7559051513672
28.99996948242188 305.9996948242188 7	0.01301982	-5.597213e-07	68.37074	8.135879	   75.7017441    	10.80615234375 43261.28679784037 180 219.6391092936198 208.1496124267578
14.66665172576904 240.999755859375 8	0.03475522	9.904244e-07	93.24231	11.62477	   65.0906601    	96.94573974609375 10628.13412862107 150.2551187030578 228.5629940032959 222.8740234375
-0.6666659712791443 88.66657257080078 9	0.1104478	-2.188886e-06	97.71861	19.02686	   74.7420273    	284.430908203125 4029438.835624188 -92.48955292199915 218.0070411356704 184.0551147460938
11.3333215713501 197.9997863769531 10	0.04771068	1.187687e-06	83.87936	14.033	   78.7902451    	181.9178009033203 1203503.009722886 180 222.6816148693929 190.7480316162109
14.66665172576904 91.66657257080078 11	0.05657532	1.684085e-06	85.15152	16.02316	   72.7460403    	23.90483665466309 335055.5855323615 180 217.7826220194499 196.7716522216797
-19.66664695739746 198.6664581298828 2	0.05776921	-1.279102e-06	97.73576	15.58083	   72.3997726    	26.36650657653809 160426.0096062353 -26.56505117707799 215.4524383544922 196.1023559570312
-15.33331775665283 90.99990844726562 3	0.04643099	-1.449205e-06	92.25198	14.13182	   64.4451294    	60.88947296142578 170775.1754689283 11.30993247402021 219.4082295025966 202.7952728271484
5.999993801116943 243.6664123535156 7	0.001323254	1.029541e-07	77.45907	7.815671	   71.8493958    	205.7589263916016 258176.9170966374 17.35402463626133 213.1427330541863 192.0866088867188
17.33331489562988 147.9998474121094 8	0.009624544	6.1124e-07	65.92338	13.11993	   79.8681717    	71.77006530761719 106168.3379118389 170.5376777919744 224.6174800543137 210.8267669677734
-16.66664886474609 41.99995803833008 2	0.02409658	-9.412517e-07	82.01405	14.41694	   72.8516693    	11.83596515655518 18427.21338772355 180 221.3920146397182 206.1417388916016
