-8.666657447814941 66.66659545898438 3	-1.451998e-09	76.08189	5.947419	   88.457626    	24.70998001098633 301289.7117329952 90 219.8591914133983 199.4488220214844
-18.99998092651367 61.99993515014648 3	-1.296163e-07	67.7082	13.80206	   65.899940    	48.37820053100586 61084.71395262513 -165.9637565320735 222.7743354959691 211.4960632324219
-5.999993801116943 138.9998474121094 3	-3.741927e-08	49.57015	30.70576	   84.178688    	17.42263603210449 8196.802779454838 135 229.9015757242838 227.5590515136719
-1.999997854232788 119.6665420532227 3	-4.814242e-08	44.74549	3.429239	   84.218987    	24.69955635070801 28831.93496494113 180 226.2523454938616 216.8504028320312
-4.99999475479126 50.33328247070312 3	-1.432489e-07	62.69946	7.568607	   85.866814    	27.60821151733398 64330.94081210863 -116.565051177078 220.9373418929729 205.4724426269531
-20.33331298828125 41.99995803833008 3	-5.115815e-08	58.82014	9.863404	   82.680931    	34.75521469116211 19328.04960008869 180 224.6587951660156 214.842529296875
-5.333327770233154 95.33323669433594 3	4.955802e-10	60.4755	23.37737	   80.392822    	17.43259811401367 13675.51913442068 -45 221.9370101928711 210.8267669677734
4.333328723907471 336.3329772949219 3	3.442155e-08	67.68531	31.46774	   74.991905    	12.31993961334229 13696.32389733048 180 228.429133605957 224.2126007080078
-4.99999475479126 165.6664886474609 3	-9.503482e-08	81.6257	21.49874	   90.710014    	66.34352874755859 5473.611095771832 -158.1985905136482 231.5748062133789 230.2362213134766
29.99996948242188 309.9996643066406 3	1.206966e-07	41.39692	36.24589	   41.054943    	49.54258346557617 7146.480819236944 26.56505117707799 229.3438339233398 226.2204742431641
3.333329916000366 229.999755859375 3	5.158864e-08	60.33116	18.75198	   68.725456    	39.00407791137695 16454.86046044529 -161.565051177078 228.8976389567057 222.8740234375
-5.333327770233154 100.9998931884766 3	-3.431066e-08	47.38623	4.95248	   83.027443    	79.01434326171875 5471.405550097902 -128.6598082540901 227.7263832092285 222.8740234375
-16.66664886474609 221.9997711181641 3	-6.01022e-08	39.28563	16.91167	   70.753754    	37.56675720214844 14481.41802125551 161.565051177078 224.6993588534268 217.5196838378906
0.999998927116394 5.333327770233154 3	9.16731e-09	67.1478	14.81462	   81.608879    	106.243034362793 42575.36236110952 -144.4623222080256 224.3853193713773 212.1653442382812
-2.999996900558472 117.3332138061523 3	2.706224e-08	68.86695	9.855797	   84.867622    	27.59957695007324 26065.97649791325 -26.56505117707799 225.163698698345 218.8582763671875
-8.666657447814941 63.66659927368164 3	-5.743363e-08	59.54614	17.26064	   75.921043    	54.74861145019531 24455.58954044361 26.56505117707799 224.5472462972005 214.842529296875
-14.99998474121094 129.9998626708984 3	-4.45317e-07	98.70421	6.716877	   72.247711    	11.95217609405518 10622.13057725833 180 227.9773635864258 220.8661499023438
0.6666659712791443 166.6664886474609 3	5.049951e-08	60.84846	6.517288	   87.258766    	122.2828216552734 359692.3109767836 -135 220.9453332915561 200.7873992919922
-16.33331680297852 192.3331298828125 3	1.893393e-07	83.88759	12.11967	   73.781723    	11.85613822937012 22411.50835971523 0 220.6692899816177 210.8267669677734
-7.999991416931152 111.3332138061523 4	-1.574536e-07	63.48654	9.715796	   76.052094    	12.23501873016357 9519.678445669837 180 226.0292489188058 217.5196838378906
0.6666659712791443 127.3331985473633 4	3.686549e-08	77.98657	7.16018	   84.348747    	12.35442352294922 26100.00443532889 180 224.6353125321238 208.1496124267578
6.666659832000732 197.3331298828125 4	1.472347e-08	81.74992	19.57788	   85.578705    	12.27121543884277 287789.3853310398 180 220.9835072015699 198.7795257568359
3.999995708465576 123.3332061767578 4	-4.246561e-09	75.69814	5.202593	   83.767258    	86.27410125732422 8221.622213266346 0 219.7506586710612 207.4803161621094
-4.99999475479126 165.6664886474609 4	-1.2882e-07	55.36951	3.526128	   86.088951    	36.92422866821289 15053.59743217321 180 222.2655736749822 214.842529296875
-25.33330726623535 220.9997711181641 4	6.396164e-09	78.72305	12.5967	   56.318573    	25.55014038085938 24850.45776122854 26.56505117707799 227.1574821472168 216.1810913085938
9.33332347869873 99.33322906494141 4	7.895867e-08	63.82333	3.504612	   82.368172    	39.01664352416992 20338.84641353099 -71.56505117707799 218.6351694742839 204.8031463623047
6.999992847442627 187.6664733886719 4	2.707796e-08	88.75466	10.97891	   82.914841    	24.52632904052734 81824.48471401703 180 220.7657480875651 200.1181030273438
18.33331489562988 113.3332138061523 4	-3.333729e-08	85.70739	11.94709	   63.568401    	48.55439376831055 7821.896728209859 14.03624346792648 226.7782160441081 219.5275573730469
11.99998760223389 238.999755859375 4	-1.41619e-07	71.57004	38.62645	   61.932098    	17.28739547729492 6715.578165527121 135 229.968505859375 228.2283477783203
-10.9999885559082 164.9998321533203 4	-2.813533e-07	67.95825	3.516789	   83.892448    	39.00484085083008 51272.72916960085 -108.434948822922 217.836719713713 201.4566955566406
-24.66664123535156 218.6664428710938 4	7.514855e-08	88.85589	22.35865	   57.919197    	51.46670532226562 147189.1959905341 -26.56505117707799 225.5908869080624 206.1417388916016
-16.9999828338623 55.99994277954102 4	2.678594e-09	44.14221	16.13139	   66.369049    	26.68387985229492 5259.755035786959 -153.434948822922 228.7303161621094 225.5511779785156
10.9999885559082 290.6663513183594 4	1.170207e-07	61.64702	9.32163	   38.015526    	24.25551986694336 8091.326954535211 0 219.6391067504883 210.1574859619141
9.99998950958252 243.6664123535156 4	-1.827739e-08	65.94538	14.77151	   76.798370    	24.7099494934082 13530.66546522806 90 228.4960647583008 224.2126007080078
4.333328723907471 277.6663818359375 4	-2.920837e-08	93.08539	13.89925	   82.572090    	34.87831115722656 5478.2787253886 -135 222.0373992919922 219.5275573730469
-12.33332061767578 166.3331604003906 4	1.085662e-07	67.95159	10.74349	   85.964272    	87.31517791748047 50989.1136979275 98.13010235415599 226.308539139597 214.1732177734375
7.333325862884521 82.33324432373047 4	2.303597e-08	51.42642	19.59403	   88.738594    	36.76183319091797 9535.787539046391 0 227.272218976702 224.2126007080078
-4.666661739349365 105.9998931884766 4	-1.261477e-07	81.80363	14.85514	   85.434959    	39.05588531494141 43819.06256573561 108.434948822922 215.4281516075134 198.1102294921875
9.99998950958252 254.9997406005859 4	1.503133e-08	77.67336	5.585996	   81.279953    	12.3549747467041 46000.09877907461 -90 218.3070885153378 203.4645690917969
-29.99996948242188 93.33323669433594 4	4.83282e-08	70.36349	42.51566	   30.679932    	24.74099540710449 14296.93773422259 -26.56505117707799 227.6148300170898 222.2047271728516
-0.3333329856395721 126.3331985473633 4	1.522526e-08	68.49524	2.816849	   89.548210    	24.70995712280273 8242.700106142838 -90 223.5433069864909 213.5039367675781
-26.66663932800293 93.99990081787109 4	1.533935e-07	67.8879	47.75723	   45.584904    	16.55874824523926 137290.4860397133 45 227.3678301402501 220.8661499023438
-1.999997854232788 8.999990463256836 4	-5.282422e-08	64.10854	10.98699	   73.410942    	24.70995712280273 111185.8590485056 -90 221.9733656895013 202.1259918212891
17.99998092651367 223.3330993652344 4	9.943723e-08	24.5405	56.30452	   30.430792    	77.81729888916016 23537.55702978344 108.434948822922 230.1246736314562 225.5511779785156
2.999996900558472 100.6665649414062 4	4.829977e-08	80.52529	6.333851	   92.391838    	44.52531051635742 52135.13935396537 -123.6900675259798 218.8230422170539 192.7559051513672
3.666662931442261 336.6663208007812 4	-5.485468e-08	65.42142	3.995527	   82.057610    	24.6589241027832 16452.76953048643 0 224.6587969462077 212.8346557617188
26.66663932800293 132.3331909179688 5	-6.558083e-08	70.74757	25.42036	   32.709835    	41.4011344909668 84756.22850127354 33.69006752597979 222.2920258010643 210.8267669677734
7.666658878326416 118.9998779296875 5	3.711298e-08	69.26579	2.988933	   87.701546    	24.48912811279297 24509.0266030435 0 218.2261589898004 206.1417388916016
-3.999995708465576 205.3331146240234 5	-3.253191e-08	56.46639	14.67904	   82.704254    	36.97497940063477 15075.26659433492 180 222.9957053444602 212.1653442382812
11.3333215713501 321.3330078125 5	-2.639739e-08	10.06562	42.61311	   53.758190    	34.62522506713867 107739.2401250638 135 223.9281507492065 212.8346557617188
1.333331942558289 98.33322906494141 5	-2.981689e-09	60.14149	9.270056	   86.997833    	44.53935241699219 26093.37909285609 -56.30993247402021 214.2789057681435 196.7716522216797
5.333327770233154 276.9997253417969 5	-4.391199e-09	79.61657	1.65496	   83.879784    	0 23249.56238683042 0 219.2126007080078 208.8188934326172
-8.999990463256836 95.99990081787109 5	3.936785e-10	30.58881	15.87901	   86.333611    	50.90934753417969 5427.540427265498 -75.96375653207353 224.045280456543 216.8504028320312
-0.6666659712791443 147.3331756591797 5	-4.615785e-09	77.20917	9.117513	   81.786499    	69.88014221191406 17858.00176161062 45 223.0284693791316 212.8346557617188
6.999992847442627 231.3330993652344 5	-7.320678e-08	63.27322	17.68229	   72.184166    	27.45450401306152 61345.4403011043 -153.434948822922 226.0717427571614 208.1496124267578
8.333324432373047 145.6665191650391 5	1.15742e-08	47.03818	8.526564	   80.889877    	24.44861221313477 16309.11672774467 180 220.9219156901042 212.1653442382812
27.6666374206543 135.9998626708984 5	1.442974e-07	89.00093	33.79838	   24.647324    	49.41989898681641 12170.91054624404 -90 229.8346466064453 226.2204742431641
-2.999996900558472 155.9998321533203 5	-1.400097e-07	82.71336	5.495543	   87.644829    	27.62046051025391 80945.06265900424 -63.43494882292201 222.079943899381 213.5039367675781
-4.333328723907471 173.3331451416016 5	-1.219978e-07	68.53823	6.319001	   86.752571    	49.27823638916016 52047.04219000903 0 228.580606560958 222.2047271728516
8.666657447814941 216.9997711181641 5	-4.710212e-08	77.79709	17.10155	   70.353996    	24.7099494934082 8149.8789279183 90 228.562993367513 223.5433044433594
2.999996900558472 82.33324432373047 5	-8.008466e-08	52.48505	19.17033	   79.711075    	17.45925140380859 6858.755556431919 -45 225.6850402832031 222.2047271728516
8.999990463256836 344.9996337890625 5	-1.780679e-07	63.96251	11.18147	   69.940666    	24.4052906036377 21711.3890423556 0 222.7903575897217 211.4960632324219
1.999997854232788 199.3331298828125 5	-6.148972e-09	72.06879	3.957283	   87.825020    	39.04452133178711 688400.4582252812 -161.565051177078 217.3476968894442 190.0787353515625
6.999992847442627 278.6663818359375 5	-7.300426e-08	68.0641	4.489443	   77.319023    	44.29423522949219 23184.98831916204 -146.3099324740202 214.5275600657744 197.4409484863281
5.666660785675049 212.9997711181641 5	5.090205e-08	71.71596	9.01456	   80.818687    	27.52489280700684 13673.22102051665 153.434948822922 217.5866149902344 208.1496124267578
3.999995708465576 150.9998474121094 5	-3.959042e-08	56.55606	25.57915	   82.280319    	27.56818962097168 58929.46672399263 -153.434948822922 223.1697497700536 208.8188934326172
-16.66664886474609 216.6664428710938 6	9.846386e-08	20.27396	14.32703	   62.673870    	37.62469482421875 9212.493931690771 -18.43494882292201 224.7862832205636 220.8661499023438
3.333329916000366 210.6664428710938 6	-4.049742e-08	72.86191	5.357914	   88.331497    	12.3549747467041 24682.54718371073 -90 213.7642178005642 189.4094543457031
13.66665267944336 96.66656494140625 6	-6.592558e-08	38.27833	19.28116	   81.126282    	98.83979797363281 196161.0274423031 -90 222.1091131093551 203.4645690917969
10.9999885559082 153.9998321533203 6	2.031195e-07	88.11475	5.109824	   77.550713    	54.3411979675293 212924.8887858455 -153.434948822922 221.5650864613207 196.7716522216797
-3.999995708465576 204.3331146240234 6	-2.800592e-07	58.18365	3.862596	   82.215408    	39.06246948242188 16446.35765761244 -71.56505117707799 224.212599436442 210.8267669677734
-13.66665267944336 111.6665496826172 6	8.878061e-08	50.88685	22.20325	   82.722549    	12.00494956970215 13347.08771292729 0 225.6181121826172 216.8504028320312
-10.66665554046631 200.3331298828125 6	5.098851e-08	34.43105	6.40129	   80.370964    	12.14226627349854 55320.29064320597 0 220.2947960830316 208.1496124267578
9.33332347869873 342.6663208007812 6	1.516039e-07	73.71407	9.077272	   79.387802    	44.1092529296875 348376.1481458779 -146.3099324740202 219.7332963164214 203.4645690917969
7.333325862884521 226.3330993652344 6	2.182857e-08	50.51427	4.269186	   77.061516    	44.31657028198242 16351.73701622585 33.69006752597979 223.4875335693359 214.842529296875
15.33331775665283 89.33323669433594 6	-7.941116e-08	55.38166	32.80283	   62.648388    	174.5576934814453 600984.9975344506 -98.13010235415599 219.7560635201206 198.1102294921875
9.99998950958252 185.9998016357422 6	-1.243071e-08	44.84666	11.67243	   78.203362    	27.30237197875977 50066.61085656807 153.434948822922 219.7446280814506 210.1574859619141
10.33332252502441 264.9997253417969 6	2.492058e-07	82.54838	6.478832	   85.244576    	54.58243942260742 13512.00531488301 153.434948822922 227.0905517578125 215.5118103027344
7.999991416931152 334.6663208007812 6	1.658461e-08	60.86145	5.452891	   68.965965    	36.70404815673828 17679.95951218529 180 225.2422790527344 218.1889801025391
4.333328723907471 256.6664123535156 6	-5.350346e-08	36.38586	2.02572	   76.346550    	27.55893516540527 15067.18313803004 -26.56505117707799 225.9770937832919 218.8582763671875
15.9999828338623 260.9997253417969 6	-3.364825e-07	52.3883	6.480968	   85.655930    	23.75229454040527 30385.70216117484 180 219.2074638034987 207.4803161621094
0.3333329856395721 99.66656494140625 6	-1.191959e-08	39.8262	29.29257	   84.094116    	34.94409561157227 8242.700106142838 -45 228.7860921223958 226.2204742431641
27.6666374206543 120.999870300293 6	8.85041e-08	89.15318	13.4713	   39.974525    	43.09387588500977 24356.08800779175 123.6900675259798 225.7854362487793 216.8504028320312
21.33331108093262 108.3332214355469 6	7.342405e-08	74.77904	7.603961	   61.030293    	110.3135604858398 396769.7267310078 -130.6012946450045 215.7125998220136 194.094482421875
6.666659832000732 334.9996643066406 6	1.950951e-07	91.53365	7.796887	   69.727737    	49.08585739135742 12279.64801193066 180 225.4024522569445 219.5275573730469
22.33330917358398 91.66657257080078 6	4.121281e-08	77.85483	7.926259	   72.631187    	12.35500621795654 32998.43416407912 90 220.4800133338341 204.8031463623047
4.666661739349365 102.6665573120117 6	-3.920025e-09	64.43109	26.15976	   85.133034    	62.78292083740234 6846.907780947275 -11.30993247402021 219.2598419189453 205.4724426269531
-8.999990463256836 154.66650390625 6	5.883149e-08	80.64638	11.38677	   69.294380    	17.36911773681641 63779.21989885982 -45 224.7822100050906 212.1653442382812
5.666660785675049 213.3331146240234 6	1.362822e-07	77.82376	13.43101	   81.560959    	44.490478515625 25975.35534272186 123.6900675259798 222.2047287790399 208.1496124267578
14.66665172576904 267.9997253417969 6	-1.895359e-07	70.90591	5.729774	   70.620415    	23.90434646606445 49190.02686211799 180 217.284529814849 199.4488220214844
1.333331942558289 269.3330383300781 6	-5.069003e-08	49.72558	9.946878	   72.934006    	0 5493.335576366337 0 225.383861541748 218.8582763671875
10.66665554046631 102.3332290649414 6	5.866544e-08	93.66496	31.26826	   83.944237    	12.3549747467041 39134.23667441058 -90 225.5281040586274 217.5196838378906
4.333328723907471 84.99990844726562 6	-5.673965e-08	62.01048	30.22801	   79.640572    	27.56796264648438 23290.17656946387 26.56505117707799 226.1417353012982 216.8504028320312
-2.333330869674683 151.3331756591797 7	-7.323941e-08	58.13293	12.01918	   83.165848    	17.46444702148438 45300.57478678563 135 223.786689527107 214.842529296875
-2.999996900558472 156.3331756591797 7	-9.413567e-08	61.21629	8.238716	   84.674515    	44.5206298828125 10976.72340666289 -146.3099324740202 230.2362232208252 228.2283477783203
-5.666660785675049 162.66650390625 7	-2.338803e-08	67.77985	5.601508	   85.396538    	55.01095199584961 43749.63570117798 26.56505117707799 221.6400103569031 208.8188934326172
6.666659832000732 167.9998321533203 7	1.085309e-07	78.14168	3.856225	   77.924484    	17.41045761108398 35483.82089462399 -135 224.7531814575195 213.5039367675781
18.33331489562988 268.3330383300781 7	-4.596997e-08	84.72458	18.39995	   62.878468    	63.63185119628906 127715.6850126139 158.1985905136482 221.9315456468232 202.7952728271484
12.99998664855957 80.99991607666016 7	-3.342139e-08	50.80897	28.903	   80.390427    	51.79989624023438 246169.5755973149 45 218.5927356222402 192.0866088867188
-4.99999475479126 42.99995422363281 7	-2.204287e-07	61.52652	10.29553	   59.106991    	24.70996475219727 53358.64269250202 90 224.28124608749 217.5196838378906
17.99998092651367 107.3332214355469 7	1.907368e-07	83.29374	23.1245	   78.527252    	27.37097549438477 23532.04211730447 63.43494882292201 217.8543311225043 198.7795257568359
8.333324432373047 125.6665344238281 7	-1.091223e-07	56.69468	19.75888	   70.907028    	24.4491138458252 17668.46798262527 0 219.476077740009 206.1417388916016
18.99998092651367 256.6664123535156 7	-1.021308e-07	71.75315	3.868834	   87.549232    	60.54314422607422 12989.1935863142 -126.869897645844 218.1889785766602 204.8031463623047
11.99998760223389 117.6665420532227 7	1.809423e-07	72.57453	5.88372	   84.467422    	24.17003631591797 22845.69526696046 0 228.0314968333525 220.8661499023438
17.33331489562988 290.6663513183594 7	-7.791046e-08	61.85052	19.52511	   73.894829    	26.68334579467773 65597.43923354158 26.56505117707799 224.6944888305664 214.1732177734375
14.99998474121094 275.6663818359375 7	-1.154842e-08	38.76691	24.198	   59.382305    	12.35500621795654 19900.21934881053 90 230.0577453613281 226.2204742431641
9.99998950958252 345.3329772949219 7	4.891588e-08	67.12531	15.61069	   57.554909    	27.32345008850098 16241.86633144626 153.434948822922 226.1647008260091 219.5275573730469
21.33331108093262 225.3330993652344 7	-1.057904e-08	26.83615	29.14114	   21.093786    	16.87545394897461 5112.847972375794 135 230.4035453796387 228.8976440429688
6.999992847442627 164.6664886474609 7	-1.578828e-09	82.70488	7.036457	   82.412132    	17.40464019775391 28622.42161403901 -135 226.3479570661272 218.8582763671875
10.9999885559082 125.6665344238281 7	-1.113782e-08	90.35763	24.22014	   72.426979    	72.68440246582031 1861137.107792774 180 219.308017142349 192.0866088867188
3.666662931442261 203.9997863769531 7	1.042568e-07	62.10968	8.546973	   88.811890    	12.3549747467041 5482.924433291308 90 229.0649604797363 226.2204742431641
12.33332061767578 164.6664886474609 7	-3.44834e-08	86.62085	5.961169	   81.539055    	12.07011795043945 56393.36292359441 180 217.1372331891741 206.1417388916016
3.999995708465576 212.9997711181641 7	-2.710796e-08	62.12456	1.432172	   82.739731    	17.44968414306641 6852.807656567949 -135 230.2362243652344 226.8897705078125
3.333329916000366 271.9997253417969 7	8.795242e-08	66.95258	1.939431	   80.955849    	27.58492088317871 39766.10817988295 153.434948822922 226.5897374646417 213.5039367675781
5.999993801116943 272.6663818359375 7	-1.948859e-08	65.85503	4.881703	   78.301239    	27.59303283691406 5465.904463791871 -63.43494882292201 225.8858261108398 223.5433044433594
26.66663932800293 272.6663818359375 8	-1.382928e-07	60.11154	5.349753	   82.911530    	24.7099494934082 88298.41090857091 -90 225.1235802968343 210.1574859619141
10.66665554046631 186.9998016357422 8	-2.164744e-08	62.33375	18.51088	   81.009148    	50.13844680786133 10803.07693150265 -165.9637565320735 231.4911422729492 228.2283477783203
21.33331108093262 262.9997253417969 8	-2.5019e-09	77.96426	12.85281	   81.451683    	65.96816253662109 7675.087164042192 111.8014094863518 226.4435704549154 221.5354309082031
-0.3333329856395721 89.33323669433594 8	-1.464545e-08	58.49485	37.62925	   85.013084    	27.62655639648438 21979.92140213462 -116.565051177078 227.7263803482056 218.8582763671875
2.333330869674683 79.66658020019531 8	-1.504126e-07	44.35122	26.7515	   75.679985    	72.03412628173828 37064.08102313489 59.03624346792648 224.0142901385272 212.1653442382812
8.333324432373047 230.999755859375 8	8.596006e-08	82.30481	7.209199	   75.389381    	61.12299346923828 13597.50225467108 180 223.0078735351562 215.5118103027344
4.99999475479126 102.6665573120117 8	-6.593189e-08	69.72465	19.69578	   81.034904    	38.94464111328125 39688.64560965566 18.43494882292201 219.9891394253435 206.8110198974609
1.333331942558289 56.66660690307617 8	-1.725508e-07	65.47844	18.14511	   69.669678    	61.77285766601562 41199.66842481299 53.13010235415598 223.2979024251302 212.1653442382812
-1.666664958000183 83.33324432373047 8	-2.233278e-08	61.42538	5.962666	   83.394157    	50.92424392700195 9613.232649088744 -165.9637565320735 228.5151890345982 224.8818969726562
7.999991416931152 223.3330993652344 8	-2.459591e-09	75.72154	6.16905	   74.822273    	12.23451900482178 10882.29771661387 0 226.9734287261963 220.8661499023438
1.999997854232788 253.6663970947266 8	-6.99908e-08	72.40997	1.775625	   63.001995    	17.46828842163086 6865.123631441424 135 227.4252014160156 222.2047271728516
8.999990463256836 149.66650390625 8	-7.582665e-08	82.9707	28.74137	   67.521507    	24.70998001098633 174975.9492004686 90 225.5408066150754 213.5039367675781
15.33331775665283 193.6664581298828 8	-2.766186e-08	63.45257	12.48173	   62.496918    	17.17112731933594 30492.5373564543 135 222.6121189283288 212.1653442382812
12.66665363311768 142.3331909179688 8	2.853323e-07	82.75104	12.74222	   77.442726    	38.19241333007812 13401.74851419104 161.565051177078 225.4173263549805 214.842529296875
12.99998664855957 305.6663513183594 8	6.375431e-08	47.49938	20.44769	   69.317284    	49.74413681030273 5352.578640229231 165.9637565320735 226.5551223754883 218.8582763671875
3.999995708465576 265.6663818359375 8	-3.341862e-08	57.64482	2.992172	   75.217209    	27.5677375793457 17814.19631638758 -153.434948822922 223.1314368614784 209.4881896972656
