-11.66665458679199 138.6665191650391 3	0.001419188	-6.579679e-08	91.79671	9.109571	   81.3428116    	27.1574649810791 18840.41365282858 -153.434948822922 216.5635550362723 200.7873992919922
9.99998950958252 260.6663818359375 8	0.0001525938	5.949329e-08	70.48753	18.78377	   69.6090698    	71.15496826171875 225926.5639447424 149.0362434679265 228.6331286401806 217.5196838378906
11.66665458679199 148.9998474121094 9	3.394738e-05	8.396071e-09	77.00901	10.17605	   81.0926132    	43.94704055786133 75290.41301020654 -146.3099324740202 216.6711205073765 197.4409484863281
8.333324432373047 112.999885559082 12	0.001382566	6.558452e-08	100.1189	9.828588	   75.8998871    	24.7099494934082 294672.2464031448 -90 217.1033067131922 191.4173278808594
-13.33331966400146 90.33323669433594 3	0.0004201309	-5.151161e-08	87.19305	12.50788	   71.9423981    	49.68147277832031 716650.8244805742 -165.9637565320735 210.1537351465937 180.0393676757812
14.66665172576904 259.9997253417969 8	2.453978e-05	-1.07226e-08	69.48186	13.7689	   79.6176834    	0 139607.1284543723 0 217.5005635579427 197.4409484863281
13.66665267944336 250.9997406005859 8	0.000263206	5.148429e-08	76.08164	9.010341	   63.0535240    	49.55146408081055 10682.903413498 165.9637565320735 219.6112232208252 204.1338653564453
13.33331966400146 337.6663208007812 9	0.001847061	7.003637e-08	87.21158	3.215782	   70.8578033    	27.04757118225098 76217.19723012399 -153.434948822922 214.0792945727967 193.4252014160156
12.66665363311768 261.9997253417969 8	0.0001166342	3.084211e-08	75.02821	12.30639	   70.0647430    	103.6295166015625 267738.9430307102 -135 219.7082691192627 192.7559051513672
12.99998664855957 254.6663970947266 9	0.0003738362	8.232348e-08	85.66298	19.18739	   66.2527008    	36.11477661132812 85660.31450040698 180 221.8805377483368 204.8031463623047
-15.33331775665283 81.333251953125 1	0.003268969	-1.604608e-07	98.65318	13.33221	   73.1217575    	12.35494232177734 553448.9875490481 -90 215.0698880647358 181.3779602050781
-17.66664886474609 153.9998321533203 3	4.500338e-05	2.240552e-08	69.31511	14.79147	   69.5044327    	219.9994201660156 14398.89995370146 29.35775354279127 219.8926266756925 202.7952728271484
4.333328723907471 163.6664886474609 8	3.568234e-05	-8.096923e-09	53.08111	2.36983	   87.9079895    	116.3941040039062 6849.369750925848 57.9946167919165 221.1338562011719 212.1653442382812
11.66665458679199 340.9996337890625 8	0.000143022	4.643447e-08	80.11566	20.42532	   70.3970947    	36.25479125976562 161301.6741709347 180 221.2621397654216 204.1338653564453
7.333325862884521 272.6663818359375 8	0.0003136136	4.627709e-08	82.01373	11.8313	   71.7270737    	34.78960418701172 5448.206293215031 45 231.0728340148926 229.5669250488281
14.33331871032715 153.3331756591797 9	0.000267868	3.391924e-08	81.54884	11.3587	   78.7863007    	27.44875717163086 47929.10734049532 63.43494882292201 208.8746723598904 188.7401580810547
7.999991416931152 179.9998168945312 11	0.0002316625	2.644656e-08	64.16311	4.236184	   82.4414749    	34.78889465332031 206701.845537558 -135 206.5204106381065 183.3858337402344
-13.99998569488525 80.99991607666016 1	0.0004710517	-1.054065e-07	43.11422	3.377106	   74.6926880    	0 215896.1392649264 0 220.1018296229987 200.7873992919922
-17.33331489562988 82.99991607666016 3	4.606456e-05	-3.15101e-08	94.25294	22.31168	   51.8294868    	27.38936805725098 790566.4512784306 -63.43494882292201 217.1756060649309 194.094482421875
1.999997854232788 139.9998474121094 4	0.001148784	3.790655e-08	82.47786	3.646188	   88.8097382    	111.8759231567383 1492903.156462505 83.65980825409009 217.478546282567 188.7401580810547
29.66663551330566 298.3330078125 9	0.003419152	1.057574e-07	87.58678	3.949991	   73.0852203    	26.95550727844238 33466.82522674523 -63.43494882292201 216.9699118477958 199.4488220214844
8.666657447814941 256.9997253417969 9	0.0003111469	-2.241261e-08	92.83929	4.881866	   70.3369293    	62.33329391479492 58373.57429198137 -11.30993247402021 221.8622975903888 208.8188934326172
-8.666657447814941 178.9998168945312 2	0.001339859	-8.334334e-08	81.51263	9.496341	   80.9212875    	17.3611946105957 20364.03536037025 -45 221.0000030517578 203.4645690917969
-14.99998474121094 44.66661834716797 2	0.01416718	-1.981861e-07	98.32667	2.754683	   71.9561234    	12.35500621795654 265474.9920541986 90 214.2501978302002 186.06298828125
-12.33332061767578 114.6665496826172 2	6.965694e-05	7.476625e-09	84.59175	7.312974	   89.7683334    	38.97327423095703 143617.0764343821 -108.434948822922 220.0029453741056 200.1181030273438
