-17.33331489562988 176.6664886474609 3	0.008383562	-1.499309e-07	98.64761	4.534811	   75.5298004    	34.13101959228516 62912.43108734734 -135 220.1550210316976 196.7716522216797
-11.66665458679199 139.6665191650391 3	0.001723188	-1.218729e-07	76.55502	11.62075	   83.0167007    	27.50675582885742 598167.8038612258 -116.565051177078 215.7223754882812 186.7322845458984
-6.666659832000732 136.6665191650391 4	4.268623e-05	-1.582753e-08	62.22589	10.55602	   79.8814011    	140.7602081298828 5458.038855968356 -105.2551187030578 227.7263793945312 225.5511779785156
14.66665172576904 262.6663818359375 6	0.004613025	9.509194e-08	85.24997	3.405414	   85.2087173    	11.95266437530518 71719.21949664271 180 217.457714787236 200.1181030273438
7.666658878326416 241.9997406005859 6	0.001579366	1.043613e-07	68.91795	5.796461	   78.5235748    	12.23501873016357 119809.4798261534 180 219.2765759554776 194.094482421875
8.666657447814941 236.3330841064453 6	0.00180865	1.024326e-07	87.05317	9.106134	   74.5242767    	27.56388473510742 243096.3945049136 116.565051177078 225.5698782638464 210.8267669677734
9.666656494140625 261.6663818359375 7	0.001901115	9.547046e-08	75.42368	4.480547	   75.3040924    	78.27808380126953 159728.612554724 38.65980825409009 220.9795821884931 197.4409484863281
28.33330345153809 298.6663513183594 7	0.0003431925	7.51845e-08	54.61089	7.035473	   73.8142166    	16.47065353393555 84732.2679109427 -45 216.1715427943638 204.1338653564453
21.99997711181641 146.9998474121094 7	2.706854e-06	6.182031e-09	53.48394	15.46052	   68.3930817    	77.07020568847656 124803.3763495596 -128.6598082540901 220.8934615777463 200.1181030273438
11.99998760223389 238.6664123535156 7	8.780016e-05	2.002733e-08	63.52905	6.660993	   76.8982620    	12.3549747467041 65854.10760435996 90 217.0552794787349 199.4488220214844
20.66664505004883 145.9998474121094 7	6.10676e-05	1.167452e-08	67.6469	5.653757	   80.3927078    	0 8991.889727517148 0 226.2204742431641 224.8818969726562
11.99998760223389 255.6663970947266 7	0.002094401	1.270824e-07	82.54707	10.29167	   77.1297913    	17.28808784484863 10753.50236448735 -45 226.9734306335449 224.2126007080078
11.3333215713501 252.6663970947266 8	0.0001234794	2.689989e-08	88.05584	12.11094	   64.7695618    	50.87248992919922 196528.176700592 104.0362434679265 217.3775758090084 192.0866088867188
10.9999885559082 260.6663818359375 8	4.590153e-06	4.543474e-09	68.14846	13.69655	   71.1733093    	0 122648.9636426513 0 215.0263913332761 194.094482421875
